"PAG ID","PAG Type","PAG Name","Size","Pubmed Reference","Organism","Data source","cohension"
"FEX002169","G","Lymphoma Islam02 39genes","36","11920564.0","Homo sapiens","GeneSigDB","146"
"MAX002295","A","Up regulated genes in angioimmunoblastic lymphoma (AILT) compared to normal T lymphocytes.","191","null","Homo sapiens","MSigDB","144"
"FEX002273","G","Lymphoma Piccaluga07 70genes","50","17304354.0","Homo sapiens","GeneSigDB","141"
"FEX002265","G","Lymphoma Sandeep06 217genes","148","16760443.0","Homo sapiens","GeneSigDB","138"
"FEX002256","G","Lymphoma Mahadevan05 20genes","18","16373702.0","Homo sapiens","GeneSigDB","138"
"FEX002293","G","Lymphoma Piccaluga07 260genes","193","18006812.0","Homo sapiens","GeneSigDB","137"
"GEX001056","G","lymphoma","9","null","Homo sapiens","GAD","132"
"FEX002187","G","Lymphoma Jenner03 71genes","50","12925741.0","Homo sapiens","GeneSigDB","124"
"FEX002229","G","Lymphoma Ghobrial05 77genes","54","15650054.0","Homo sapiens","GeneSigDB","124"
"FEX002321","G","Lymphoma Sander08 1021genes","558","18713946.0","Homo sapiens","GeneSigDB","117"
"FEX002178","G","Lymphoma Zhu02 18genes","17","12472567.0","Homo sapiens","GeneSigDB","115"
"FEX002232","G","Lymphoma Satoh05 50genes","39","15755681.0","Homo sapiens","GeneSigDB","112"
"FEX002349","G","Lymphoma VanLoo09 407genes","360","19797726.0","Homo sapiens","GeneSigDB","100"
"FEX002272","G","Lymphoma Piccaluga07 185genes","125","17304354.0","Homo sapiens","GeneSigDB","79.6"
"FEX002281","G","Lymphoma Shin07 38genes","34","17638852.0","Homo sapiens","GeneSigDB","78.8"
"FEX002346","G","Lymphoma Cassinelli09 59genes","48","19555670.0","Homo sapiens","GeneSigDB","78.0"
"FEX002177","G","Lymphoma Zhu02 12genes","12","12472567.0","Homo sapiens","GeneSigDB","74.2"
"FEX002193","G","Lymphoma Jenner03 92genes","62","12925741.0","Homo sapiens","GeneSigDB","73.5"
"MAX002263","A","Genes down regulated in BJAB cells (B lymphoma) after glucose [PubChem=206] deprivation.","162","null","Homo sapiens","MSigDB","71.0"
"FEX002182","G","Lymphoma Kari03 135genes","98","12782714.0","Homo sapiens","GeneSigDB","66.7"
"FEX002343","G","Lymphoma Cassinelli09 24genes","9","19555670.0","Homo sapiens","GeneSigDB","65.7"
"MAX001661","A","'Wilm's tumor signature': genes highly expressed in Wilm's tumor samples compared to normal fetal kidney and a heterologous tumor,  Burkit lymphoma.","25","null","Homo sapiens","MSigDB","65.0"
"FEX002234","G","Lymphoma Satoh05 30genes Non Tcells","29","15755681.0","Homo sapiens","GeneSigDB","64.7"
"MAX001787","A","Genes down regulated by IL2 [GeneID=3558] in cells derived from  CD4+ [GeneID=920] cutaneous T cell lymphoma (CTCL).","36","null","Homo sapiens","MSigDB","64.6"
"MAX001115","A","Genes down regulated in lymph nodes from patients with mantle cell lymphoma (MCL) compared to the non malignant hyperplastic lymph nodes.","38","null","Homo sapiens","MSigDB","64.4"
"FEX002258","G","Lymphoma Mahadevan05 11genes","9","16373702.0","Homo sapiens","GeneSigDB","64.3"
"FEX002167","G","Lymphoma Islam02 10genes","8","11920564.0","Homo sapiens","GeneSigDB","64.0"
"GEX000898","G","increased development of adult t cell leukemia/lymphoma","2","null","Homo sapiens","GAD","59.7"
"FEX002188","G","Lymphoma Jenner03 44genes","25","12925741.0","Homo sapiens","GeneSigDB","57.5"
"FEX002264","G","Lymphoma Hummel06 24genes","14","16760442.0","Homo sapiens","GeneSigDB","55.2"
"FEX002318","G","Lymphoma Rimsza08 37genes","34","18544678.0","Homo sapiens","GeneSigDB","53.9"
"FEX002290","G","Lymphoma Young07 06genes","5","17881637.0","Homo sapiens","GeneSigDB","53.8"
"FEX002200","G","Lymphoma Qiu03 13genes","5","12970791.0","Homo sapiens","GeneSigDB","53.8"
"FEX002224","G","Lymphoma Edick05 33genes","31","15543619.0","Homo sapiens","GeneSigDB","50.7"
"FEX002319","G","Lymphoma Rimsza08 36genes","29","18544678.0","Homo sapiens","GeneSigDB","49.8"
"FEX002289","G","Lymphoma Young07 29genes","17","17881637.0","Homo sapiens","GeneSigDB","49.3"
"FEX002282","G","Lymphoma Shin07 76genes","66","17638852.0","Homo sapiens","GeneSigDB","49.1"
"FEX002183","G","Lymphoma Kari03 25genes","13","12782714.0","Homo sapiens","GeneSigDB","49.0"
"FEX002344","G","Lymphoma Cassinelli09 20genes","19","19555670.0","Homo sapiens","GeneSigDB","48.7"
"FEX002233","G","Lymphoma Satoh05 30genes Tcells","29","15755681.0","Homo sapiens","GeneSigDB","48.5"
"MAX001172","A","Down regulated genes constituting the molecular signature of Burkitt 's lymphoma.","14","null","Homo sapiens","MSigDB","48.2"
"FEX002180","G","Lymphoma deVos03 25genes","25","12594241.0","Homo sapiens","GeneSigDB","44.6"
"FEX002214","G","Lymphoma Valet04 24genes","15","15170602.0","Homo sapiens","GeneSigDB","43.2"
"FEX002157","G","Lymphoma Golub99 50genes","47","10521349.0","Homo sapiens","GeneSigDB","41.8"
"FEX002162","G","Lymphoma Armstrong02 100genes OverExpressed","81","11731795.0","Homo sapiens","GeneSigDB","41.6"
"FEX002203","G","Lymphoma Martinez03 15genes MCL cases (A)","10","14678979.0","Homo sapiens","GeneSigDB","41.4"
"MAX002270","A","Genes up regulated in BJUB cells (B lymphoma) in response to  rapamycin [PubChem=6610346] treatment.","186","null","Homo sapiens","MSigDB","39.5"
"FEX002345","G","Lymphoma Cassinelli09 33genes","16","19555670.0","Homo sapiens","GeneSigDB","38.8"
"FEX002266","G","Lymphoma Fogel07 33genes","32","17092989.0","Homo sapiens","GeneSigDB","38.5"
"FEX002286","G","Lymphoma Bohling08 64genes","57","17720243.0","Homo sapiens","GeneSigDB","38.5"
"FEX002181","G","Lymphoma Tracey03 27genes","17","12689942.0","Homo sapiens","GeneSigDB","37.4"
"FEX002179","G","Lymphoma deVos03 104genes","95","12594241.0","Homo sapiens","GeneSigDB","36.3"
"FEX002255","G","Lymphoma Mahadevan05 21genes PTCL NOSvsNormalLymphNode","16","16373702.0","Homo sapiens","GeneSigDB","36.2"
"GEX000702","G","follicular lymphoma","2","null","Homo sapiens","GAD","35.8"
"FEX002173","G","Lymphoma Rosenwald02 17genes","13","12075054.0","Homo sapiens","GeneSigDB","34.8"
"FEX002195","G","Lymphoma Kaminski03 16genes","11","12946996.0","Homo sapiens","GeneSigDB","34.2"
"MAX002294","A","Down regulated genes in angioimmunoblastic lymphoma (AILT) compared to normal T lymphocytes.","126","null","Homo sapiens","MSigDB","32.3"
"FEX002227","G","Lymphoma Sandeep04 24genes","19","15548776.0","Homo sapiens","GeneSigDB","31.6"
"FEX002348","G","Lymphoma VanLoo09 135genes","113","19797726.0","Homo sapiens","GeneSigDB","31.1"
"MAX002264","A","Genes up regulated in BJAB cells (B lymphoma) after glucose [PubChem=206] deprivation.","40","null","Homo sapiens","MSigDB","31.0"
"FEX002287","G","Lymphoma Bohling08 45genes","43","17720243.0","Homo sapiens","GeneSigDB","30.8"
"FEX002191","G","Lymphoma Jenner03 75genes","57","12925741.0","Homo sapiens","GeneSigDB","30.8"
"FEX002237","G","Lymphoma RuizBallesteros05 39genes","30","15914563.0","Homo sapiens","GeneSigDB","30.7"
"FEX002358","G","Lymphoma VonKopylow10 11genes SCOvsSPGSubtypes","9","20208059.0","Homo sapiens","GeneSigDB","30.4"
"FEX002161","G","Lymphoma Armstrong02 100genes UnderExpressed","83","11731795.0","Homo sapiens","GeneSigDB","30.4"
"MAX002266","A","Genes up regulated in BJAB cells (B lymphoma) after glutamine [PubChem=738] deprivation.","35","null","Homo sapiens","MSigDB","30.3"
"FEX002171","G","Lymphoma Islam02 31genes","21","11920564.0","Homo sapiens","GeneSigDB","30.0"
"FEX002190","G","Lymphoma Jenner03 15genes","11","12925741.0","Homo sapiens","GeneSigDB","30.0"
"FEX002294","G","Lymphoma Piccaluga07 214genes","125","18006812.0","Homo sapiens","GeneSigDB","29.6"
"FEX002275","G","Lymphoma Piccaluga07 91genes","77","17304354.0","Homo sapiens","GeneSigDB","29.4"
"MAX002665","A","Top 50 down regulated markers for the diffused large B cell lymphoma (DLBCL) that distinguished between cured and fatal/refractory clinical outcomes.","43","null","Homo sapiens","MSigDB","28.8"
"MAX002877","A","Genes down regulated in huT78R cells (cutaneous T cell lymphoma,  CTCL) resistant to IFNA2 [GeneID=3440] compared to the IFN2A sensitive parental cell line.","29","null","Homo sapiens","MSigDB","28.4"
"FEX002339","G","Lymphoma Germinal07 77genes","42","19455257.0","Homo sapiens","GeneSigDB","28.3"
"FEX002340","G","Lymphoma Germinal07 44genes","42","19455257.0","Homo sapiens","GeneSigDB","28.3"
"FEX002184","G","Lymphoma Kari03 32genes","25","12782714.0","Homo sapiens","GeneSigDB","27.7"
"FEX002328","G","Lymphoma Chng09 174genes","124","18974375.0","Homo sapiens","GeneSigDB","27.1"
"FEX002170","G","Lymphoma Islam02 34genes","30","11920564.0","Homo sapiens","GeneSigDB","26.9"
"FEX002198","G","Lymphoma Qiu03 42genes","20","12970791.0","Homo sapiens","GeneSigDB","24.6"
"FEX002175","G","Lymphoma Astier03 64genes","50","12393420.0","Homo sapiens","GeneSigDB","24.2"
"FEX002262","G","Lymphoma DaSylva07 genes","4","16701898.0","Homo sapiens","GeneSigDB","24.0"
"MAX002268","A","Genes up regulated in BJAB cells (B lymphoma) after leucine [PubChem=857] deprivation.","126","null","Homo sapiens","MSigDB","22.6"
"FEX002342","G","Lymphoma Cassinelli09 32genes","27","19555670.0","Homo sapiens","GeneSigDB","22.4"
"FEX002186","G","Lymphoma Wright03 44genes","34","12900505.0","Homo sapiens","GeneSigDB","22.0"
"MAX002667","A","Top 50 down regulated markers distinguishing diffuse large B cell lymphoma (DLBCL) from follicular lymphoma (FL) samples.","43","null","Homo sapiens","MSigDB","21.6"
"FEX002288","G","Lymphoma Uyttebroeck07 52genes","28","17786710.0","Homo sapiens","GeneSigDB","21.3"
"FEX002216","G","Lymphoma Sriuranpong04 670genes Epithelium(N)Metaplastic/DisplasticLesions(R)Carcinoma(T)","435","15297395.0","Homo sapiens","GeneSigDB","20.9"
"FEX002308","G","Lymphoma Huynh08 25genes","19","18464117.0","Homo sapiens","GeneSigDB","20.0"
"MAX001140","A","Genes up regulated in DLBCL (diffuse large B cell lymphoma) cell lines sensitive to stimulation of CD40 [GeneID=958] relative to the resistant ones.","188","null","Homo sapiens","MSigDB","19.9"
"FEX002172","G","Lymphoma Tibshirani02 43genes","39","12011421.0","Homo sapiens","GeneSigDB","19.5"
"FEX002296","G","Lymphoma Piccaluga07 80genes","66","18006812.0","Homo sapiens","GeneSigDB","19.0"
"FEX002299","G","Lymphoma Tun08 63genes","39","18184868.0","Homo sapiens","GeneSigDB","19.0"
"FEX002333","G","Lymphoma Chin09 65genes","44","19377508.0","Homo sapiens","GeneSigDB","18.7"
"FEX002217","G","Lymphoma Sriuranpong04 373genes","267","15297395.0","Homo sapiens","GeneSigDB","17.7"
"FEX002185","G","Lymphoma Kari03 62genes","49","12782714.0","Homo sapiens","GeneSigDB","17.7"
"FEX002202","G","Lymphoma Ando03 37genes","18","14556665.0","Homo sapiens","GeneSigDB","17.0"
"FEX002231","G","Lymphoma Melendez05 30genes","23","15656903.0","Homo sapiens","GeneSigDB","16.9"
"FEX002324","G","Lymphoma Miyazaki09 87genes","50","18955564.0","Homo sapiens","GeneSigDB","15.5"
"FEX002341","G","Lymphoma Cassinelli09 26genes","12","19555670.0","Homo sapiens","GeneSigDB","14.7"
"FEX002280","G","Lymphoma Shin07 20genes","18","17638852.0","Homo sapiens","GeneSigDB","13.3"
"FEX002334","G","Lymphoma Chin09 67genes","42","19377508.0","Homo sapiens","GeneSigDB","13.1"
"MAX000126","A","Gene down regulated by CD40 [GeneID=958] signaling in Ramos cells (EBV negative Burkitt lymphoma).","64","null","Homo sapiens","MSigDB","13.1"
"MAX001173","A","Up regulated genes constituting the molecular signature of Burkitt 's lymphoma.","37","null","Homo sapiens","MSigDB","13.0"
"FEX002163","G","Lymphoma Chan01 8genes ABLSubtype","7","11757704.0","Homo sapiens","GeneSigDB","12.9"
"MAX001394","A","Genes up regulated in AIDS related primary effusion lymphoma (PEL) samples compared to other tumor subtypes and normal B lymphocytes.","49","null","Homo sapiens","MSigDB","12.7"
"FEX002235","G","Lymphoma Poulson05 48genes","46","15876249.0","Homo sapiens","GeneSigDB","12.6"
"MAX001021","A","Genes showing similar expression profiles in all subtypes of cutaneous T cell lymphoma (CTCL).","25","null","Homo sapiens","MSigDB","12.6"
"FEX002218","G","Lymphoma Sriuranpong04 170genes","111","15297395.0","Homo sapiens","GeneSigDB","11.9"
"FEX002331","G","Lymphoma Chin09 1201genes","667","19377508.0","Homo sapiens","GeneSigDB","11.5"
"FEX002215","G","Lymphoma Cole04 23genes","22","15205470.0","Homo sapiens","GeneSigDB","10.9"
"FEX002212","G","Lymphoma Willenbrock04 29genes","15","15152267.0","Homo sapiens","GeneSigDB","10.8"
"FEX002263","G","Lymphoma Hummel06 50genes","29","16760442.0","Homo sapiens","GeneSigDB","10.6"
"FEX002189","G","Lymphoma Jenner03 44genes 2","33","12925741.0","Homo sapiens","GeneSigDB","10.5"
"FEX002221","G","Lymphoma Sriuranpong04 109genes","92","15297395.0","Homo sapiens","GeneSigDB","10.5"
"MAX001139","A","Genes down regulated in DLBCL (diffuse large B cell lymphoma) cell lines sensitive to stimulation of CD40 [GeneID=958] relative to the resistant ones.","237","null","Homo sapiens","MSigDB","10.1"
"FEX002228","G","Lymphoma Ghobrial05 13genes","8","15650054.0","Homo sapiens","GeneSigDB","9.92"
"FEX002226","G","Lymphoma Sandeep04 43genes","29","15548776.0","Homo sapiens","GeneSigDB","9.65"
"FEX002285","G","Lymphoma Wouters07 81genes","61","17671232.0","Homo sapiens","GeneSigDB","9.32"
"MAX002159","A","Genes down regulated in P493 6 cells (B lymphocyte,  Burkitt's lymphoma model) by MYC [GeneID=4609] and up regulated by RNAi knockdown of TFRC [GeneID=7037].","78","null","Homo sapiens","MSigDB","9.09"
"FEX002292","G","Lymphoma Birgersdotter07 49genes","47","17917972.0","Homo sapiens","GeneSigDB","8.45"
"FEX002284","G","Lymphoma Wouters07 223genes","162","17671232.0","Homo sapiens","GeneSigDB","8.37"
"FEX002252","G","Lymphoma Lecane05 26genes","20","16357179.0","Homo sapiens","GeneSigDB","7.78"
"FEX002219","G","Lymphoma Sriuranpong04 670genes Epithelium(N)Metaplastic/DisplasticLesions","365","15297395.0","Homo sapiens","GeneSigDB","7.75"
"FEX002225","G","Lymphoma Edick05 70genes","62","15543619.0","Homo sapiens","GeneSigDB","7.09"
"FEX002213","G","Lymphoma Willenbrock04 19genes","17","15152267.0","Homo sapiens","GeneSigDB","7.04"
"FEX002276","G","Lymphoma Piccaluga07 28genes","20","17304354.0","Homo sapiens","GeneSigDB","6.50"
"FEX002199","G","Lymphoma Qiu03 12genes","9","12970791.0","Homo sapiens","GeneSigDB","6.28"
"FEX002204","G","Lymphoma Martinez03 15genes BlastedVariant (B)","10","14678979.0","Homo sapiens","GeneSigDB","6.28"
"MAX002666","A","Top 50 up regulated markers for the diffused large B cell lymphoma (DLBCL) that distinguished between cured and fatal/refractory clinical outcomes.","39","null","Homo sapiens","MSigDB","4.86"
"FEX002260","G","Lymphoma Flotho06 32genes","29","16627760.0","Homo sapiens","GeneSigDB","4.55"
"FEX002297","G","Lymphoma OrtegaPaino08 46genes","41","18024791.0","Homo sapiens","GeneSigDB","3.45"
"FEX002278","G","Lymphoma Jaye07 genes","76","17573669.0","Homo sapiens","GeneSigDB","3.13"
"FEX002283","G","Lymphoma Shin07 15genes","15","17638852.0","Homo sapiens","GeneSigDB","2.43"
"FAX000990","A","Genes up regulated in BJAB (lymphoma) cells by everolimus [PubChem=6442177].","169","null","Homo sapiens","MSigDB","2.30"
"GEX001346","G","precursor cell lymphoblastic leukemia lymphoma","19","null","Homo sapiens","GAD","2.22"
"FEX002240","G","Lymphoma Tome05 151genes","42","16081686.0","Homo sapiens","GeneSigDB","2.04"
"FAX000989","A","Genes down regulated in BJAB (lymphoma) cells by everolimus [PubChem=6442177].","184","null","Homo sapiens","MSigDB","1.68"
"FEX002304","G","Lymphoma Staege08 50genes UpRegulated chemoResistant","37","18400362.0","Homo sapiens","GeneSigDB","1.18"
"FEX002316","G","Lymphoma Miyazaki08 121genes","64","18537973.0","Homo sapiens","GeneSigDB","1.18"
"FEX002295","G","Lymphoma Piccaluga07 89genes","65","18006812.0","Homo sapiens","GeneSigDB","0.994"
"FEX002259","G","Lymphoma Oshiro06 45genes","21","16484591.0","Homo sapiens","GeneSigDB","0.774"
"MAX002161","A","Genes up regulated in P493 6 cells (B lymphocyte,  Burkitt's lymphoma model) upon knockdown of TFRC [GeneID=7037] by RNAi.","389","null","Homo sapiens","MSigDB","0.638"
"FEX002327","G","Lymphoma Chng09 290genes","150","18974375.0","Homo sapiens","GeneSigDB","0.369"
"FEX002335","G","Lymphoma Staub09 113genes","96","19399471.0","Homo sapiens","GeneSigDB","0.334"
"FEX002323","G","Lymphoma Miyazaki09 204genes","130","18955564.0","Homo sapiens","GeneSigDB","0.0446"
"GEX000429","G","chronic lymphocytic leukemia|leukemia,  lymphocytic,  chronic,  b cell|lymphoma|syndrome","2","null","Homo sapiens","GAD","0.00"
"FEX002001","G","Lung Tahir10 10genes Leukemia/Lymphoma","8","20179162.0","Homo sapiens","GeneSigDB","0.00"
"FEX002305","G","Lymphoma Staege08 50genes DownRegulated chemoResistant","46","18400362.0","Homo sapiens","GeneSigDB","0.00"
"FEX002326","G","Lymphoma Chng09 50genes","38","18974375.0","Homo sapiens","GeneSigDB","0.00"
"FEX002201","G","Lymphoma Ando03 15genes","7","14556665.0","Homo sapiens","GeneSigDB","0.00"
"FEX002166","G","Lymphoma Huang02 10genes","6","11895757.0","Homo sapiens","GeneSigDB","0.00"
"FEX002355","G","Lymphoma Zhao10 18genes","17","20086245.0","Homo sapiens","GeneSigDB","0.00"
"FEX002356","G","Lymphoma Zhao10 21genes","20","20086245.0","Homo sapiens","GeneSigDB","0.00"
"FEX002301","G","Lymphoma Staege08 50genes DownRegulated HodgkinlymphvNorm","39","18400362.0","Homo sapiens","GeneSigDB","0.00"
"FEX002336","G","Lymphoma Staub09 39genes","33","19399471.0","Homo sapiens","GeneSigDB","0.00"
"FEX002317","G","Lymphoma Miyazaki08 70genes","47","18537973.0","Homo sapiens","GeneSigDB","0.00"
"GEX000246","G","birth weight|leukemia|leukemia,  myeloid,  acute|precursor cell lymphoblastic leukemia lymphoma","3","null","Homo sapiens","GAD","0.00"
"GEX001057","G","lymphoma,  follicular","2","null","Homo sapiens","GAD","0.00"
"GEX001058","G","lymphoma,  large b cell,  diffuse","4","null","Homo sapiens","GAD","0.00"
"FEX002362","G","Lymphoma Ballabio10 10genes UpRegulated","10","20448109.0","Homo sapiens","GeneSigDB","0.00"
"FEX002363","G","Lymphoma Ballabio10 10genes DownRegulated","8","20448109.0","Homo sapiens","GeneSigDB","0.00"
"FEX002364","G","Lymphoma Ballabio10 104genes","87","20448109.0","Homo sapiens","GeneSigDB","0.00"
"FEX002365","G","Lymphoma DiLisio10 232genes","205","20485376.0","Homo sapiens","GeneSigDB","0.00"
"FEX002366","G","Lymphoma DiLisio10 173genes","151","20485376.0","Homo sapiens","GeneSigDB","0.00"
