"PAG ID","PAG Type","PAG Name","Size","Pubmed Reference","Organism","Data source","cohension"
"MAX002168","A","Genes showing frequent DNA methylation and which are silenced in adult cancers but remain unmethylated in embryonic carcinoma and embryonic stem (ES) cells.","27","null","Homo sapiens","MSigDB","1.43e+3"
"MAX002613","A","Genes up regulated in nsopharyngeal carcinoma relative to the normal tissue.","276","null","Homo sapiens","MSigDB","1.25e+3"
"MAX000265","A","Growth factor signaling components up regulated  in hepatocellular carcinoma (HCC).","22","null","Homo sapiens","MSigDB","1.23e+3"
"MAX000233","A","Up regulated genes in hepatocellular carcinoma (HCC) subclass G23,  defined by unsupervised clustering.","47","null","Homo sapiens","MSigDB","1.07e+3"
"MAX000661","A","Genes down regulated in nasopharyngeal carcinoma (NPC) compared to the normal tissue.","1219","null","Homo sapiens","MSigDB","1.06e+3"
"MAX003295","A","Selected genes down regulated in DU145 and PC 3 cells (prostate cancer) after treatment with the NSAID (non steroid anti inflammatory drug) sulindac [PubChem=5352].","6","null","Homo sapiens","MSigDB","879"
"MAX001605","A","Down regulated genes whose expression profile is specific to Custer I of urothelial cell carcinoma (UCC) tumors.","354","null","Homo sapiens","MSigDB","819"
"MAX003122","A","Genes periodically expressed in synchronized HeLa cells (cervical carcinoma),  with peak during the G2/M phase of cell cycle.","196","null","Homo sapiens","MSigDB","800"
"MAX002840","A","Genes modulated in HeLa cells (cervical carcinoma) by TNF [GeneID=7124] via NFKB pathway.","26","null","Homo sapiens","MSigDB","774"
"MAX002441","A","Genes up regulated in poorly differentiated thyroid carcinoma (PDTC) compared to normal thyroid tissue.","566","null","Homo sapiens","MSigDB","753"
"MAX001655","A","The 'cytidine analog pathway': genes involved in transport and metabolism of the anti cancer analogs of cytidine: gemcitabine and cytarabine [PubChem=596;3461;6253].","16","null","Homo sapiens","MSigDB","716"
"MAX003121","A","Genes periodically expressed in synchronized HeLa cells (cervical carcinoma),  with peak during the G2 phase of cell cycle.","164","null","Homo sapiens","MSigDB","710"
"MAX001588","A","Genes up regulated in T24 cells (bladder carcinoma) after treatment with decitabine (5 aza 2' deoxycytidine) [PubChem=451668].","51","null","Homo sapiens","MSigDB","704"
"GEX168118","G","Stransky et al.,  2011 08 26,  Science,  The Mutational Landscape of Head and Neck Squamous Cell Carcinoma","7","21798893.0","Homo sapiens","NGS Catalog","672"
"MAX001542","A","Fig.5,  Supplementary Fig.2 Genes overexpressed in human hepatocellular carcinoma with hepatoblast property","16","null","Homo sapiens","MSigDB","608"
"MAX000235","A","Up regulated genes in hepatocellular carcinoma (HCC) subclass G3,  defined by unsupervised clustering.","177","null","Homo sapiens","MSigDB","596"
"MAX001549","A","Genes highly expressed in hepatocellular carcinoma with poor survival.","160","null","Homo sapiens","MSigDB","584"
"MAX000950","A","Up regulated genes in both rectal and colon carcinoma compared to normal mucosa samples.","264","null","Homo sapiens","MSigDB","537"
"MAX001689","A","Cluster 3: genes with similar expression profiles across follicular thyrorid carcinoma (FTC) samples; genes in this cluster correlated well with the presence of PAX8 PPARG [GeneID=7849;5468] fusion protein.","26","null","Homo sapiens","MSigDB","530"
"MAX000463","A","Marker genes down regulated in the 'unannotated' subclass of hepatocellular carcinoma (HCC) samples.","177","null","Homo sapiens","MSigDB","468"
"MAX003125","A","Genes periodically expressed in synchronized HeLa cells (cervical carcinoma),  with peak during the S phase of cell cycle.","140","null","Homo sapiens","MSigDB","461"
"MAX002903","A","Genes down regulated in lobular carcinoma vs normal lobular breast cells.","73","null","Homo sapiens","MSigDB","446"
"FAX000326","A","Genes with promoter regions [ 2kb, 2kb] around transcription start site containing the motif SGCGSSAAA which matches annotation for E2F1: E2F transcription factor 1 TFDP1: transcription factor Dp 1 RB1: retinoblastoma 1 (including osteosarcoma)","153","null","Homo sapiens","MSigDB","430"
"MAX002246","A","Genes up regulated in hepatocellular carcinoma (HCC) compared to normal liver samples.","679","null","Homo sapiens","MSigDB","391"
"MAX002898","A","Genes up regulated in ductal carcinoma vs normal ductal breast cells.","42","null","Homo sapiens","MSigDB","389"
"MAX003120","A","Genes periodically expressed in synchronized HeLa cells (cervical carcinoma),  with peak during the G1/S phase of cell cycle.","133","null","Homo sapiens","MSigDB","388"
"GEX000725","G","gastric cardia adenocarcinoma and esophageal squamous cell carcinoma","3","null","Homo sapiens","GAD","384"
"GEX001366","G","prostate carcinoma","3","null","Homo sapiens","GAD","384"
"WIG001343","P","Anti diabetic Drug Nateglinide Pathway,  Pharmacokinetics","3","null","Homo sapiens","PharmGKB","384"
"GEX167096","G","Hepatocellular carcinoma","3","20676096.0","Homo sapiens","GWAS Catalog","384"
"GEX000723","G","gastric carcinoma","3","null","Homo sapiens","GAD","384"
"WIG001342","P","Anti diabetic Drug Repaglinide Pathway,  Pharmacokinetics","3","null","Homo sapiens","PharmGKB","384"
"WIG001533","P","Growth Hormone Signaling","55","null","Homo sapiens","Protein Lounge","382"
"MAX002500","A","Selected genes up regulated in peripheral blood monocytes (PBMC) of patients with hepatocellular carcinoma (HCC) compared to those with chronic hepatitis.","80","null","Homo sapiens","MSigDB","378"
"MAX000535","A","Tumorigenesis markers of head and neck squamous cell carcinoma (HNSCC): up regulated in the 'early' tumors vs normal samples.","61","null","Homo sapiens","MSigDB","371"
"MAX002902","A","Genes up regulated in lobular carcinoma vs normal ductal breast cells.","67","null","Homo sapiens","MSigDB","355"
"MAX002166","A","Genes with low to medium basal transcription state in undifferentiated embryonic carcinoma cells.","8","null","Homo sapiens","MSigDB","353"
"MAX000952","A","Up regulated genes in colon carcinoma tumors compared to the matched normal mucosa samples.","781","null","Homo sapiens","MSigDB","351"
"MAX002167","A","Genes with a high basal transcription state in undifferentiated embryonic carcinoma cells.","6","null","Homo sapiens","MSigDB","351"
"FAX000468","A","Genes with promoter regions [ 2kb, 2kb] around transcription start site containing the motif TTTSGCGC which matches annotation for E2F1: E2F transcription factor 1 TFDP1: transcription factor Dp 1 RB1: retinoblastoma 1 (including osteosarcoma)","212","null","Homo sapiens","MSigDB","345"
"GEX168100","G","Agrawal et al.,  2011 08 26,  Science,  Exome Sequencing of Head and Neck Squamous Cell Carcinoma Reveals Inactivating Mutations in NOTCH1","5","21798897.0","Homo sapiens","NGS Catalog","340"
"MAX002438","A","Genes up regulated in anaplastic thyroid carcinoma (ATC) compared to normal thyroid tissue.","658","null","Homo sapiens","MSigDB","338"
"MAX003217","A","Genes down regulated in hepatocellular carcinoma (HCC) cells with hepatic stem cell properties.","76","null","Homo sapiens","MSigDB","299"
"GEX001202","G","non small cell lung carcinoma","5","null","Homo sapiens","GAD","298"
"MAX002352","A","Up regulated genes in cervical carcinoma and head and neck tumors positive for human papilloma virus (HPV) compared to those negative for HPV.","87","null","Homo sapiens","MSigDB","261"
"MAX000315","A","Genes up regulated in tumor adjacent liver tissue,  which is asociated with intrahepatic metastasis of hepatocellular carcinoma","9","null","Homo sapiens","MSigDB","254"
"MAX002350","A","Up regulated genes in head and neck cancer compared to cervical carcinoma samples.","172","null","Homo sapiens","MSigDB","246"
"MAX001686","A","Genes down regulated in follicular thyroid carcinoma (FTC) samples that bear PAX8 PPARG [GeneID=7849;5468] fusion protein.","32","null","Homo sapiens","MSigDB","237"
"MAX003164","A","Genes negatively correlated with recurrence free survival in patients with hepatitis B related (HBV) hepatocellular carcinoma (HCC).","79","null","Homo sapiens","MSigDB","230"
"MAX002580","A","Genes up regulated in invasive ductal carcinoma (IDC) relative to ductal carcinoma in situ (DCIS,  non invasive).","332","null","Homo sapiens","MSigDB","222"
"MAX001692","A","Top down regulated genes distinguishing between follicular thyroid carcinoma (FTC) samples by the presence or absence of the PAX8 PPARG [GeneID=7849;5468] fusion protein.","43","null","Homo sapiens","MSigDB","221"
"MAX002839","A","Genes modulated in HeLa cells (cervical carcinoma) by TNF [GeneID=7124] not via NFKB pathway.","21","null","Homo sapiens","MSigDB","217"
"MAX003296","A","Selected genes up regulated in DU145 and PC 3 cells (prostate cancer) after treatment with the NSAID (non steroid anti inflammatory drug) sulindac [PubChem=5352].","8","null","Homo sapiens","MSigDB","215"
"MAX002760","A","High level amplifications detected in oral squamous cell carcinoma (OSCC) lines by array CGH analysis.","16","null","Homo sapiens","MSigDB","212"
"MAX001152","A","Genes from 'subtype S2' signature of hepatocellular carcinoma (HCC): proliferation,  MYC and AKT1 [GeneID=4609;207] activation.","111","null","Homo sapiens","MSigDB","210"
"FEX001143","G","Immune Kong10 1790genes ImmPort Anti IgMvsControl","1095","20460173.0","Homo sapiens","GeneSigDB","209"
"MAX002501","A","Selected genes down regulated in inflammatory monocytes infiltrating hepatocellular carcinoma (HCC).","79","null","Homo sapiens","MSigDB","209"
"MAX001153","A","Genes from 'subtype S3' signature of hepatocellular carcinoma (HCC): hepatocyte differentiation.","259","null","Homo sapiens","MSigDB","200"
"WIG001774","P","Sertoli Sertoli Cell Junction Dynamic","104","null","Homo sapiens","Protein Lounge","192"
"MAX000226","A","Up regulated genes in hepatocellular  carcinoma (HCC) subclass G123,  defined by unsupervised clustering.","44","null","Homo sapiens","MSigDB","177"
"MAX003183","A","Genes down regulated by expression of HBV X protein (HBVgp3) [GeneID=944566] both in SK Hep 1 cells (hepatocellular carcinoma) and normal primary hepatocytes.","13","null","Homo sapiens","MSigDB","157"
"MAX002900","A","Genes up regulated in ductal carcinoma vs normal lobular breast cells.","70","null","Homo sapiens","MSigDB","155"
"MAX003299","A","Genes up regulated in A549 cells (lung carcinoma) upon infection with RSV (respiratory syncytial virus) and up regulated by further treatment with ribavirin [PubChem=5064].","30","null","Homo sapiens","MSigDB","153"
"MAX001151","A","Genes from 'subtype S1' signature of hepatocellular carcinoma (HCC): aberrant activation of the WNT signaling pathway.","230","null","Homo sapiens","MSigDB","142"
"MAX002999","A","Genes down regulated by VHL [GeneID=7428] and re expressed under hypoxia conditions in renal carcinoma cells.","13","null","Homo sapiens","MSigDB","138"
"FAX001832","A","Genes down regulated in comparison of CD4 [GeneID=920] T cells treated with IL4 [GeneID=3565] and anti IL12 at 24 h versus the untreated cells at 24 h.","166","null","Homo sapiens","MSigDB","138"
"MAX001045","A","Genes down regulated in SiHa cells (cervical carcinoma) by stable expression of NOL7 [GeneID=51406] off a plasmid vector.","12","null","Homo sapiens","MSigDB","134"
"GEX166875","G","Nasopharyngeal carcinoma","3","19664746.0","Homo sapiens","GWAS Catalog","134"
"GEX168074","G","The Cancer Genome Atlas Research Network,  2011 06 29,  Nature,  Integrated genomic analyses of ovarian carcinoma","8","21720365.0","Homo sapiens","NGS Catalog","126"
"GEX000024","G","adenocarcinoma|carcinoma,  squamous cell|deglutition disorders|head and neck neoplasms|radiodermatitis","2","null","Homo sapiens","GAD","126"
"GEX000597","G","dna damage|lung neoplasms","2","null","Homo sapiens","GAD","126"
"GEX000444","G","cirrhosis; hepatocellular carcinoma","2","null","Homo sapiens","GAD","126"
"GEX000326","G","breast carcinoma","2","null","Homo sapiens","GAD","126"
"GEX001532","G","squamous cell carcinoma","2","null","Homo sapiens","GAD","126"
"GEX000110","G","anti gbm disease","2","null","Homo sapiens","GAD","126"
"GEX000984","G","leiomyoma|uterine neoplasms","2","null","Homo sapiens","GAD","126"
"MAX002712","A","Genes from the recurrent amplicons in 89 samples of oral squamous cell carcinoma (SCC).","37","null","Homo sapiens","MSigDB","125"
"MAX000461","A","Top 200 marker genes down regulated in the 'proliferation' subclass of hepatocellular carcinoma (HCC); characterized by increased proliferation,  high levels of serum AFP [GeneID=174],  and chromosomal instability.","172","null","Homo sapiens","MSigDB","121"
"MAX002499","A","Selected genes down regulated in peripheral blood monocytes (PBMC) of patients with hepatocellular carcinoma (HCC) compared to those with chronic hepatitis.","35","null","Homo sapiens","MSigDB","109"
"GEX001099","G","meningeal neoplasms|meningioma","13","null","Homo sapiens","GAD","104"
"FAX001814","A","Genes down regulated in comparison of untreated CD4 [GeneID=920] T cells at 0 h versus the cells treated with IL4 [GeneID=3565] and anti IL12 at 24 h.","178","null","Homo sapiens","MSigDB","104"
"MAX000955","A","Down regulated genes in colon carcinoma tumors with lymph node metastases.","40","null","Homo sapiens","MSigDB","102"
"MAX001185","A","Down regulated genes that separate angiogenic from non angiogenic non small cell lung carcinoma (NSCLC) samples.","33","null","Homo sapiens","MSigDB","101"
"MAX002632","A","IRF4 [GeneID=3662] target genes induced after activation of primary B lymphocytes by anti IgM crosslinking.","72","null","Homo sapiens","MSigDB","94.5"
"MAX001230","A","Genes down regulated in HSA/c and KYSE140 cells (esophageal squamous cell carcinoma,  ESCC) after knockdown of PTTG1 [GeneID=9232] by RNAi.","9","null","Homo sapiens","MSigDB","93.7"
"MAX002682","A","Genes up regulated in head and neck squamous cell carcinoma (HNSCC) samples positive for HPV compared to the HPV negative tumors.","77","null","Homo sapiens","MSigDB","91.0"
"MAX000115","A","Genes down regulated in oncocytic follicular carcinoma (FTC) vs mitochondrial rich papillary carcinoma (PTC) types of thyroid cancer.","57","null","Homo sapiens","MSigDB","90.9"
"FAX002904","A","Genes down regulated in comparison of monocytes treated with anti TREM1 [GeneID=54210] versus monocytes treated with 1 ng/ml LPS (TLR4 agonist).","178","null","Homo sapiens","MSigDB","88.7"
"MAX003377","A","Genes up regulated in HeLa cells (cervical carcinoma) at 30 min after stimulation with TNF [GeneID=7124].","49","null","Homo sapiens","MSigDB","88.6"
"FAX002906","A","Genes down regulated in comparison of monocytes treated with anti TREM1 [GeneID=54210] versus monocytes treated with 5000 ng/ml LPS (TLR4 agonist).","176","null","Homo sapiens","MSigDB","86.6"
"MAX001205","A","Genes down regulated during transition from L0 (non tumor,  not infected with HCV) to L1 (non tumor,  infected with HCV) in the development of hepatocellular carcinoma.","20","null","Homo sapiens","MSigDB","83.0"
"MAX001727","A","Genes up regulated in RCC4 cells (renal cell carcinoma) engineered to stably express VHL [GeneID=7428] off a plasmid vector.","8","null","Homo sapiens","MSigDB","82.7"
"MAX001930","A","Top genes down regulated in mesenchyme stem cells (MSC) grown in a tumor conditioned medium,  which leads to carcinoma associated fibroblast phenotype.","24","null","Homo sapiens","MSigDB","77.2"
"MAX000604","A","Genes up regulated in SCC12B2 cells (squamous cell carcinoma) by UV B irradiation.","111","null","Homo sapiens","MSigDB","76.0"
"MAX001931","A","Top genes up regulated in mesenchyme stem cells (MSC) grown in a tumor conditioned medium,  which leads to carcinoma associated fibroblast phenotype.","24","null","Homo sapiens","MSigDB","75.8"
"MAX002330","A","Genes down regulated in ACC3 cells (adenoid cystic carcinoma) after knockdown of SOX4 [GeneID=6659] by RNAi.","49","null","Homo sapiens","MSigDB","75.6"
"FAX002900","A","Genes down regulated in comparison of monocytes treated with anti TREM1 [GeneID=54210] versus monocytes treated with anti TREM1 [GeneID=54210] and 5000 ng/ml LPS (TLR4 agonist).","172","null","Homo sapiens","MSigDB","75.0"
"MAX002349","A","Down regulated genes in head and neck cancer compared to cervical carcinoma samples.","27","null","Homo sapiens","MSigDB","73.0"
"MAX003218","A","Genes up regulated in hepatocellular carcinoma (HCC) cells with hepatic stem cell properties.","47","null","Homo sapiens","MSigDB","70.8"
"GEX001539","G","stomach neoplasms","15","null","Homo sapiens","GAD","70.1"
"MAX000627","A","Genes up regulated in papillary thyroid carcinoma (PTC) compared to normal tissue.","430","null","Homo sapiens","MSigDB","69.0"
"MAX000665","A","Genes down regulated in HeLa cells (cervical carcinoma) 12 h after infection with adenovirus Ad12.","30","null","Homo sapiens","MSigDB","68.7"
"MAX000116","A","Genes up regulated in oncocytic follicular carcinoma (FTC) vs mitochondrial rich papillary carcinoma (PTC) types of thyroid cancer.","23","null","Homo sapiens","MSigDB","68.6"
"MAX000225","A","Down regulated genes in hepatocellular  carcinoma (HCC) subclass G123,  defined by unsupervised clustering.","50","null","Homo sapiens","MSigDB","68.1"
"MAX003179","A","Genes down regulated by expression of HBV X protein (HBVgp3) [GeneID=944566] in SK Hep 1 cells (hepatocellular carcinoma).","23","null","Homo sapiens","MSigDB","66.6"
"MAX003392","A","The 50 most up regulated genes in primary invasive breast dutcal carcinoma (IDC) or lymph node metastases,   compared to normal mammary epithelium.","37","null","Homo sapiens","MSigDB","65.5"
"MAX001330","A","Selected down regulated MET [GeneID=4233] target genes from a classifier of hepatocellular carcinoma (HCC) cases; associated with poor survival.","6","null","Homo sapiens","MSigDB","63.4"
"GEX001085","G","melanoma|nevus|skin neoplasms|sunburn","3","null","Homo sapiens","GAD","59.7"
"GEX167671","G","Wilms tumor","3","22544364.0","Homo sapiens","GWAS Catalog","59.7"
"FAX002908","A","Genes down regulated in comparison of monocytes treated with anti TREM1 [GeneID=54210] versus monocytes treated wth vehicle.","184","null","Homo sapiens","MSigDB","58.9"
"MAX003165","A","Genes positively correlated with recurrence free survival in patients with hepatitis B related (HBV) hepatocellular carcinoma (HCC).","101","null","Homo sapiens","MSigDB","58.7"
"MAX003378","A","Genes up regulated in HeLa cells (cervical carcinoma) at 4 h after stimulation with TNF [GeneID=7124].","51","null","Homo sapiens","MSigDB","58.5"
"MAX001202","A","Genes up regulated during transition from G1 (well differentiated tumor,  infected with HCV) to G2 (moderately differentiated tumor,  infected with HCV) in the development of hepatocellular carcinoma.","11","null","Homo sapiens","MSigDB","57.7"
"MAX000080","A","Genes down regulated in A2780 cells (ovarian carcinoma) exposed to fenretinide [PubChem=1744].","43","null","Homo sapiens","MSigDB","56.5"
"MAX000671","A","Genes down regulated in HeLa cells (cervical carcinoma) 48 h after infection with adenovirus Ad12.","39","null","Homo sapiens","MSigDB","55.2"
"MAX000979","A","Genes changed in retinoblastoma tumors with respect to chromosome 6p amplifications.","14","null","Homo sapiens","MSigDB","55.2"
"MAX001533","A","Genes down regulated in tumor compared to non tumor liver samples from patients with hepatocellular carcinoma (HCC).","45","null","Homo sapiens","MSigDB","54.6"
"GEX001165","G","nasopharyngeal carcinoma","5","null","Homo sapiens","GAD","53.8"
"MAX001612","A","Genes up regulated among the high recurrence rate urothelial cell carcinoma (UCC) tumors.","47","null","Homo sapiens","MSigDB","50.8"
"MAX000018","A","Genes up regulated in hepatocellular carcinoma (HCC) compared to normal liver samples.","868","null","Homo sapiens","MSigDB","50.0"
"MAX003298","A","Genes up regulated in A549 cells (lung carcinoma) upon infection with RSV (respiratory syncytial virus) and down regulated by further treatment with ribavirin [PubChem=5064].","50","null","Homo sapiens","MSigDB","49.9"
"MAX002331","A","Genes up regulated in ACC3 cells (adenoid cystic carcinoma) after knockdown of SOX4 [GeneID=6659] by RNAi.","51","null","Homo sapiens","MSigDB","48.8"
"GEX000824","G","hepatocellular carcinoma","7","null","Homo sapiens","GAD","48.2"
"MAX001739","A","Genes down regulated in chondrosarcoma and ovarian carcinoma cell lines which developed resistance to trabectedin [PubChem=3199].","46","null","Homo sapiens","MSigDB","48.2"
"MAX003391","A","The 50 most down regulated genes in primary invasive breast dutcal carcinoma (IDC) or lymph node metastases,   compared to normal mammary epithelium.","41","null","Homo sapiens","MSigDB","48.2"
"MAX001459","A","Genes down regulated in hepatocellular carcinoma (HCC) with early recurrence.","7","null","Homo sapiens","MSigDB","48.2"
"MAX001550","A","Genes highly expressed in hepatocellular carcinoma with good survival.","175","null","Homo sapiens","MSigDB","46.8"
"MAX001425","A","Genes from the 12p region that were up regulated in embryonic carcinoma tumors compared to normal testis.","38","null","Homo sapiens","MSigDB","46.3"
"MAX000667","A","Genes down regulated in HeLa cells (cervical carcinoma) 24 h after infection with adenovirus Ad12.","40","null","Homo sapiens","MSigDB","45.8"
"MAX000822","A","Genes up regulated in HeLa cells (cervical carcinoma) by trabectedin [PubChem=3199].","63","null","Homo sapiens","MSigDB","45.3"
"MAX000167","A","Genes down regulated in the invasive ductal carcinoma (IDC) compared to the invasive lobular carcinoma (ILC),  the two major pathological types of breast cancer.","43","null","Homo sapiens","MSigDB","44.1"
"MAX000669","A","Genes down regulated in HeLa cells (cervical carcinoma) 32 h after infection with adenovirus Ad12.","38","null","Homo sapiens","MSigDB","43.9"
"MAX001331","A","Selected up regulated MET [GeneID=4233] target genes from a classifier of hepatocellular carcinoma (HCC) cases; associated with poor survival.","17","null","Homo sapiens","MSigDB","43.5"
"MAX000608","A","Cluster G28: genes differentially up regulated in NHEK (normal keratinocyte) compared to SCC12B2 cells (squamous cell carcinoma) by UV B radiation.","16","null","Homo sapiens","MSigDB","43.5"
"MAX000458","A","All marker genes up regulated in the 'interferon' subclass of hepatocellular carcinoma (HCC).","26","null","Homo sapiens","MSigDB","43.5"
"MAX001596","A","Genes up regulated in metaplastic carcinoma of the breast (MCB) subclass 2 compared to the MCB subclass 1.","35","null","Homo sapiens","MSigDB","41.5"
"GEX167053","G","Nasopharyngeal carcinoma","5","20512145.0","Homo sapiens","GWAS Catalog","41.4"
"FAX002898","A","Genes down regulated in comparison of monocytes treated with anti TREM1 [GeneID=54210] and 5000 ng/ml LPS (TLR4 agonist) versus monocytes treated with vehicle (control).","188","null","Homo sapiens","MSigDB","41.3"
"MAX000489","A","Genes up regulated in C666 1 cells (nasopharyngeal carcinoma) by stable expression of RASSF1 [GeneID=11186].","26","null","Homo sapiens","MSigDB","40.5"
"MAX001498","A","Genes up regulated in serrated vs conventional colorectal carcinoma (CRC) samples.","102","null","Homo sapiens","MSigDB","39.4"
"FAX001842","A","Genes down regulated in comparison of CD4 [GeneID=920] T cells treated with IL4 [GeneID=3565] and anti IL12 at 72 h versus the untreated cells at 72 h.","176","null","Homo sapiens","MSigDB","38.4"
"MAX003184","A","Genes up regulated by expression of HBV X protein (HBVgp3) [GeneID=944566] both in SK Hep 1 cells (hepatocellular carcinoma) and normal primary hepatocytes.","18","null","Homo sapiens","MSigDB","38.3"
"FAX001836","A","Genes down regulated in comparison of CD4 [GeneID=920] T cells treated with IL4 [GeneID=3565] and anti IL12 at 48 h versus the untreated cells at 48 h.","168","null","Homo sapiens","MSigDB","37.3"
"MAX001300","A","Genes up regulated in H460 cells (non small cell lung carcinoma,  NSCLC) after treatment with sodium butyrate [PubChem=5222465].","30","null","Homo sapiens","MSigDB","36.6"
"MAX000238","A","Down regulated genes in hepatocellular carcinoma (HCC) subclass G5,  defined by unsupervised clustering.","26","null","Homo sapiens","MSigDB","36.6"
"MAX003219","A","Down regulated genes distinguishing hepatocellular carcinoma (HCC) samples positive for EPCAM [GeneID=4072] from the negative ones.","16","null","Homo sapiens","MSigDB","36.2"
"MAX002351","A","Down regulated genes in cervical carcinoma and head and neck tumors positive for human papilloma virus (HPV) compared to those negative for HPV.","10","null","Homo sapiens","MSigDB","35.9"
"GEX000632","G","endometrial neoplasms","4","null","Homo sapiens","GAD","35.8"
"MAX000017","A","Genes down regulated in hepatocellular carcinoma (HCC) compared to normal liver samples.","493","null","Homo sapiens","MSigDB","35.7"
"MAX002170","A","Genes up regulated in both the patients in the multicentric hepatocellular carcinoma (HCC) group and those with multicentric recurrence.","25","null","Homo sapiens","MSigDB","35.2"
"FAX002921","A","Genes up regulated in comparison of monocytes treated with 5000 ng/ml LPS (TLR4 agonist) versus monocytes treated with anti TREM1 [GeneID=54210].","184","null","Homo sapiens","MSigDB","34.4"
"MAX001726","A","Genes down regulated in RCC4 cells (renal cell carcinoma) engineered to stably express VHL [GeneID=7428] off a plasmid vector.","17","null","Homo sapiens","MSigDB","33.2"
"MAX003180","A","Genes up regulated by expression of HBV X protein (HBVgp3) [GeneID=944566] in SK Hep 1 cells (hepatocellular carcinoma).","14","null","Homo sapiens","MSigDB","30.3"
"MAX000234","A","Down regulated genes in hepatocellular carcinoma (HCC) subclass G3,  defined by unsupervised clustering.","49","null","Homo sapiens","MSigDB","29.8"
"FAX001820","A","Genes down regulated in comparison of untreated CD4 [GeneID=920] T cells at 0 h versus the cells treated with IL4 [GeneID=3565] and anti IL12 at 4 h.","173","null","Homo sapiens","MSigDB","29.8"
"FAX002897","A","Genes up regulated in comparison of monocytes treated with anti TREM1 [GeneID=54210] and 5000 ng/ml LPS (TLR4 agonist) versus monocytes treated with control IgG.","172","null","Homo sapiens","MSigDB","29.7"
"MAX001884","A","Proteins significantly induced by oxidative stress (hydrogen peroxide [PubChemID=784] in 786 O cells (renal clear cell carcinoma,  RCC) expressing VHL [GeneID=7428].","6","null","Homo sapiens","MSigDB","29.4"
"MAX001046","A","Genes up regulated in SiHa cells (cervical carcinoma) by stable expression of NOL7 [GeneID=51406] off a plasmid vector.","13","null","Homo sapiens","MSigDB","29.1"
"MAX001280","A","Genes up regulated in 786 0 cells (renal carcinoma,  RCC) upon expression of VHL [GeneID=7428] off a retroviral vector under normoxia (normal oxygen) condition.","123","null","Homo sapiens","MSigDB","28.6"
"MAX001440","A","Genes induced under hypoxia independently of KDM3A [GeneID=55818] in RCC4 cells (renal carcinoma) expressing VHL [GeneID=7428].","682","null","Homo sapiens","MSigDB","28.5"
"MAX002333","A","Genes up regulated in polysomal and total RNA samples from SW480 cells (primary colorectal carcinoma,  CRC) compared to the SW620 cells (lymph node metastasis from the same individual).","171","null","Homo sapiens","MSigDB","27.7"
