"PAG ID","PAG Type","PAG Name","Size","Pubmed Reference","Organism","Data source","cohension"
"GEX167690","G","Response to TNF alpha inhibitors in rheumatoid arthritis","8","22569225.0","Homo sapiens","GWAS Catalog","0.00"
"GEX000449","G","cleft lip with cleft palate cleft lip without cleft palate","3","null","Homo sapiens","GAD","0.00"
"GEX001233","G","osteitis deformans","3","null","Homo sapiens","GAD","0.00"
"GEX001207","G","noonan syndrome","1","null","Homo sapiens","GAD","0.00"
"GEX000998","G","leukemia; noonan syndrome","1","null","Homo sapiens","GAD","0.00"
"GEX000144","G","arthritis,  rheumatoid|rheumatoid arthritis","2","null","Homo sapiens","GAD","0.00"
"GEX167368","G","Rheumatoid arthritis","5","21653640.0","Homo sapiens","GWAS Catalog","0.00"
"GAX000503","A","Secretory cell in lung's normal cell","74","30069046","Homo sapiens","CellMarker","0.00"
"GEX001446","G","rheumatic fever","2","null","Homo sapiens","GAD","0.00"
"GEX000140","G","arthritis,  juvenile","3","null","Homo sapiens","GAD","0.00"
"GEX167606","G","Arthritis (juvenile idiopathic)","4","22354554.0","Homo sapiens","GWAS Catalog","0.00"
"GEX001555","G","systemic juvenile idiopathic arthritis","2","null","Homo sapiens","GAD","0.00"
"GEX001214","G","obesity and osteoporosis","1","null","Homo sapiens","GAD","0.00"
"GEX000141","G","arthritis,  juvenile rheumatoid","1","null","Homo sapiens","GAD","0.00"
"GEX167062","G","Osteoporosis","7","20548944.0","Homo sapiens","GWAS Catalog","0.00"
"GEX001235","G","osteoarthritis,  knee","4","null","Homo sapiens","GAD","0.00"
"GEX001469","G","scoliosis","4","null","Homo sapiens","GAD","0.00"
"GEX167243","G","Scoliosis","1","21216876.0","Homo sapiens","GWAS Catalog","0.00"
"GEX168047","G","Response to anti TNF treatment in rheumatoid arthritis","1","23555300.0","Homo sapiens","GWAS Catalog","0.00"
"GEX000452","G","cleft lip|cleft palate","3","null","Homo sapiens","GAD","0.00"
"GEX001206","G","nonsyndromic cleft lip with or without cleft palate","9","null","Homo sapiens","GAD","0.00"
"GEX001075","G","marfan syndrome","1","null","Homo sapiens","GAD","0.00"
"GEX167545","G","Ankylosing spondylitis","3","22138694.0","Homo sapiens","GWAS Catalog","0.00"
"GAX000449","A","Late enterocyte precursor cell in intestinal crypt's normal cell","12","26287467","Mus musculus","CellMarker","0.00"
"GAX000651","A","Red blood cell (erythrocyte) in bone marrow's normal cell","2","29915358","Mus musculus","CellMarker","0.00"
"GEX000450","G","cleft lip with cleft palate cleft lip without cleft palate cleft palate","2","null","Homo sapiens","GAD","0.00"
"GEX001236","G","osteomyelitis","2","null","Homo sapiens","GAD","0.00"
"GEX000454","G","cleft palate","6","null","Homo sapiens","GAD","0.00"
"GEX167171","G","Psoriatic arthritis","3","20953186.0","Homo sapiens","GWAS Catalog","0.00"
"GEX167844","G","Rheumatoid arthritis","2","23028356.0","Homo sapiens","GWAS Catalog","0.00"
"GEX166674","G","Rheumatoid arthritis","3","18668548.0","Homo sapiens","GWAS Catalog","0.00"
"GEX167751","G","Osteoarthritis","5","22763110.0","Homo sapiens","GWAS Catalog","0.00"
